venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V201609156,Brain Topography,16375,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C522805319', 'https://openalex.org/C41008148', 'https://openalex.org/C180747234', 'https://openalex.org/C548259974', 'https://openalex.org/C154945302', 'https://openalex.org/C169900460', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C126838900', 'https://openalex.org/C126322002', 'https://openalex.org/C138885662', 'https://openalex.org/C542102704', 'https://openalex.org/C2779918689']"
https://openalex.org/V207416075,Psychology of Men and Masculinity,16393,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C138496976', 'https://openalex.org/C70410870', 'https://openalex.org/C107993555', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C11171543', 'https://openalex.org/C118552586', 'https://openalex.org/C2779103072', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C542102704']"
https://openalex.org/V121947241,Journal of Abnormal Psychology,16491,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C138496976', 'https://openalex.org/C169760540', 'https://openalex.org/C77805123', 'https://openalex.org/C180747234', 'https://openalex.org/C542102704', 'https://openalex.org/C169900460', 'https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C11171543']"
https://openalex.org/V125708707,Child Abuse Review,16507,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C159110408', 'https://openalex.org/C2779415726', 'https://openalex.org/C144024400', 'https://openalex.org/C3017944768', 'https://openalex.org/C2987580062', 'https://openalex.org/C3019756591', 'https://openalex.org/C166735990', 'https://openalex.org/C190385971', 'https://openalex.org/C526869908', 'https://openalex.org/C2993946119', 'https://openalex.org/C118552586', 'https://openalex.org/C542059537', 'https://openalex.org/C73484699', 'https://openalex.org/C138496976']"
https://openalex.org/V135026488,Psicothema,16540,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C33923547', 'https://openalex.org/C169760540']"
https://openalex.org/V135469663,Psychiatric Quarterly,16542,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C142724271', 'https://openalex.org/C542102704', 'https://openalex.org/C159110408', 'https://openalex.org/C138816342', 'https://openalex.org/C134362201', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C41008148', 'https://openalex.org/C126322002']"
https://openalex.org/V148068116,Evolution and Human Behavior,16613,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C138496976', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C18903297', 'https://openalex.org/C54355233', 'https://openalex.org/C78458016', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C149923435', 'https://openalex.org/C162324750', 'https://openalex.org/C111472728', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']"
https://openalex.org/V148368070,International Journal of Selection and Assessment,16614,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C127313418', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C75630572', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C187736073', 'https://openalex.org/C105795698', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C127313418', 'https://openalex.org/C151730666', 'https://openalex.org/C199539241', 'https://openalex.org/C59822182', 'https://openalex.org/C18903297', 'https://openalex.org/C2777267654', 'https://openalex.org/C71924100', 'https://openalex.org/C11171543', 'https://openalex.org/C187288502', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C2777207495', 'https://openalex.org/C119857082', 'https://openalex.org/C154945302']"
https://openalex.org/V153307584,Canadian Journal of Occupational Therapy,16726,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C1862650', 'https://openalex.org/C102190203', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C509550671', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148']"
https://openalex.org/V161695446,Journal of Workplace Learning,16755,['https://openalex.org/C15744967'],"['https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100', 'https://openalex.org/C144133560', 'https://openalex.org/C185592680']","['https://openalex.org/C15744967', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C56739046', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C187736073', 'https://openalex.org/C19417346', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C62520636', 'https://openalex.org/C127413603', 'https://openalex.org/C71924100', 'https://openalex.org/C145420912', 'https://openalex.org/C144133560', 'https://openalex.org/C39549134', 'https://openalex.org/C509550671', 'https://openalex.org/C50522688', 'https://openalex.org/C37228920', 'https://openalex.org/C97355855', 'https://openalex.org/C78519656', 'https://openalex.org/C185592680', 'https://openalex.org/C18762648', 'https://openalex.org/C176500657', 'https://openalex.org/C147789679', 'https://openalex.org/C154945302']"
https://openalex.org/V168051025,Journal of Child Sexual Abuse,16782,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C3017944768', 'https://openalex.org/C71924100', 'https://openalex.org/C2987580062', 'https://openalex.org/C3019756591', 'https://openalex.org/C190385971', 'https://openalex.org/C526869908', 'https://openalex.org/C166735990', 'https://openalex.org/C2992354236', 'https://openalex.org/C2993946119', 'https://openalex.org/C70410870', 'https://openalex.org/C2994049219', 'https://openalex.org/C118552586', 'https://openalex.org/C542059537', 'https://openalex.org/C519513126', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C144024400', 'https://openalex.org/C73484699', 'https://openalex.org/C159110408', 'https://openalex.org/C138496976', 'https://openalex.org/C542102704']"
https://openalex.org/V172315581,Adolescent Psychiatry,16795,['https://openalex.org/C15744967'],['https://openalex.org/C71924100'],"['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C542102704', 'https://openalex.org/C138496976', 'https://openalex.org/C11171543']"
https://openalex.org/V173027916,Journal of Research in Crime and Delinquency,16796,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C73484699', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C118552586', 'https://openalex.org/C3017944768', 'https://openalex.org/C3019756591', 'https://openalex.org/C2987580062', 'https://openalex.org/C166735990', 'https://openalex.org/C71376074', 'https://openalex.org/C190385971', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C526869908']"
https://openalex.org/V176794141,Journal of Traumatic Stress,16812,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C542102704', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C558461103', 'https://openalex.org/C3017944768', 'https://openalex.org/C2991847609', 'https://openalex.org/C169760540', 'https://openalex.org/C134362201', 'https://openalex.org/C142724271', 'https://openalex.org/C3019756591', 'https://openalex.org/C2987580062', 'https://openalex.org/C190385971', 'https://openalex.org/C526869908', 'https://openalex.org/C134018914', 'https://openalex.org/C2779097214', 'https://openalex.org/C2776317618', 'https://openalex.org/C166735990', 'https://openalex.org/C126322002', 'https://openalex.org/C187155963', 'https://openalex.org/C2778159538', 'https://openalex.org/C159110408', 'https://openalex.org/C162324750', 'https://openalex.org/C77805123']"
https://openalex.org/V185455288,American Educational Research Journal,16942,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C19417346', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C138496976', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C50522688']"
https://openalex.org/V7246984,Child Neuropsychology,22866,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C138496976', 'https://openalex.org/C70410870', 'https://openalex.org/C180747234', 'https://openalex.org/C33923547', 'https://openalex.org/C21963081', 'https://openalex.org/C14216870', 'https://openalex.org/C125565743', 'https://openalex.org/C548259974', 'https://openalex.org/C138885662']"
