venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V134177497,IEEE Transactions on Fuzzy Systems,16537,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C127313418', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C58166', 'https://openalex.org/C127413603', 'https://openalex.org/C65244806', 'https://openalex.org/C133731056', 'https://openalex.org/C79699506', 'https://openalex.org/C195975749', 'https://openalex.org/C119857082', 'https://openalex.org/C162324750', 'https://openalex.org/C42011625', 'https://openalex.org/C121332964', 'https://openalex.org/C187736073', 'https://openalex.org/C62520636', 'https://openalex.org/C86803240', 'https://openalex.org/C2775924081', 'https://openalex.org/C47446073', 'https://openalex.org/C1883856', 'https://openalex.org/C127313418', 'https://openalex.org/C6557445', 'https://openalex.org/C37037264', 'https://openalex.org/C203479927', 'https://openalex.org/C105795698', 'https://openalex.org/C158622935', 'https://openalex.org/C29470771', 'https://openalex.org/C170260401', 'https://openalex.org/C186108316', 'https://openalex.org/C127385683', 'https://openalex.org/C148671577', 'https://openalex.org/C124101348', 'https://openalex.org/C15744967', 'https://openalex.org/C126255220', 'https://openalex.org/C119599485']"
https://openalex.org/V144363146,The Information Society,16602,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241', 'https://openalex.org/C136764020', 'https://openalex.org/C111919701', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C138885662']"
https://openalex.org/V152589985,Information Technology Journal,16724,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C111919701', 'https://openalex.org/C162324750', 'https://openalex.org/C31258907']"
https://openalex.org/V154644082,Journal of Vlsi Signal Processing Systems for Signal Image and Video Technology,16732,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C119599485', 'https://openalex.org/C33923547', 'https://openalex.org/C173608175', 'https://openalex.org/C24326235', 'https://openalex.org/C11413529', 'https://openalex.org/C149635348', 'https://openalex.org/C111919701', 'https://openalex.org/C9390403', 'https://openalex.org/C199360897', 'https://openalex.org/C76155785', 'https://openalex.org/C113841659']"
https://openalex.org/V158429083,Computer Fraud & Security,16745,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C38652104', 'https://openalex.org/C144133560', 'https://openalex.org/C108827166', 'https://openalex.org/C17744445', 'https://openalex.org/C111919701', 'https://openalex.org/C199539241', 'https://openalex.org/C136764020']"
https://openalex.org/V165364243,New Generation Computing,16774,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C199360897', 'https://openalex.org/C33923547', 'https://openalex.org/C80444323', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662', 'https://openalex.org/C119857082', 'https://openalex.org/C11413529']"
https://openalex.org/V171819795,Frequenz,16794,['https://openalex.org/C41008148'],"['https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C192562407']","['https://openalex.org/C41008148', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C119599485', 'https://openalex.org/C76155785', 'https://openalex.org/C192562407', 'https://openalex.org/C24326235', 'https://openalex.org/C62520636', 'https://openalex.org/C120665830']"
https://openalex.org/V185008460,Computer Vision and Image Understanding,16939,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C31972630', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C178980831', 'https://openalex.org/C180747234', 'https://openalex.org/C153180895', 'https://openalex.org/C125565743', 'https://openalex.org/C115961682', 'https://openalex.org/C121332964', 'https://openalex.org/C11413529', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C2524010', 'https://openalex.org/C127413603', 'https://openalex.org/C119857082']"
https://openalex.org/V186475270,Space Communications,16948,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C205649164']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C76155785', 'https://openalex.org/C121332964', 'https://openalex.org/C1276947', 'https://openalex.org/C146978453', 'https://openalex.org/C19269812', 'https://openalex.org/C121308736', 'https://openalex.org/C31258907', 'https://openalex.org/C119599485', 'https://openalex.org/C111919701', 'https://openalex.org/C205649164']"
https://openalex.org/V190015722,The Reference Librarian,16959,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C71924100']","['https://openalex.org/C41008148', 'https://openalex.org/C136764020', 'https://openalex.org/C161191863', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C199539241', 'https://openalex.org/C15744967', 'https://openalex.org/C162853370', 'https://openalex.org/C136264566', 'https://openalex.org/C71924100', 'https://openalex.org/C2780378061']"
https://openalex.org/V955250262,M D Computing,17123,['https://openalex.org/C41008148'],['https://openalex.org/C71924100'],"['https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C512399662', 'https://openalex.org/C509550671']"
https://openalex.org/V4210171664,Dyna,19035,['https://openalex.org/C41008148'],"['https://openalex.org/C142362112', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C142362112', 'https://openalex.org/C138885662', 'https://openalex.org/C15708023']"
https://openalex.org/V9186059,Library Trends,22872,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C161191863', 'https://openalex.org/C199539241', 'https://openalex.org/C136764020', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C39549134', 'https://openalex.org/C127413603']"
https://openalex.org/V18622262,Journal of Systems Engineering and Electronics,22899,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C11413529', 'https://openalex.org/C162324750', 'https://openalex.org/C105795698', 'https://openalex.org/C76155785', 'https://openalex.org/C119599485', 'https://openalex.org/C119857082', 'https://openalex.org/C187736073', 'https://openalex.org/C65244806', 'https://openalex.org/C111919701', 'https://openalex.org/C2775924081', 'https://openalex.org/C125565743', 'https://openalex.org/C31972630', 'https://openalex.org/C47446073']"
https://openalex.org/V24321443,Journal of Quantitative Linguistics,22920,['https://openalex.org/C41008148'],"['https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C154945302', 'https://openalex.org/C204321447', 'https://openalex.org/C33923547', 'https://openalex.org/C125565743', 'https://openalex.org/C15744967', 'https://openalex.org/C2524010']"
https://openalex.org/V24978797,Tsinghua Science & Technology,22927,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C192562407']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C86803240', 'https://openalex.org/C154945302', 'https://openalex.org/C111919701', 'https://openalex.org/C185592680', 'https://openalex.org/C192562407', 'https://openalex.org/C199360897', 'https://openalex.org/C97355855']"
https://openalex.org/V27339233,Business & Information Systems Engineering,22934,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C111919701', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C56739046', 'https://openalex.org/C199360897', 'https://openalex.org/C162853370', 'https://openalex.org/C33923547']"
https://openalex.org/V36033921,Journal of Intelligent Information Systems,23071,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C119857082', 'https://openalex.org/C124101348', 'https://openalex.org/C23123220', 'https://openalex.org/C199360897', 'https://openalex.org/C136764020', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']"
https://openalex.org/V45498333,Human Factors and Ergonomics in Manufacturing & Service Industries,23103,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C15744967', 'https://openalex.org/C111919701', 'https://openalex.org/C187736073', 'https://openalex.org/C62520636', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C78519656', 'https://openalex.org/C56739046', 'https://openalex.org/C86803240', 'https://openalex.org/C199539241', 'https://openalex.org/C154945302', 'https://openalex.org/C97355855', 'https://openalex.org/C199360897', 'https://openalex.org/C138885662']"
https://openalex.org/V49978999,Lecture Notes in Control and Information Sciences,23150,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240', 'https://openalex.org/C127313418']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C65244806', 'https://openalex.org/C187736073', 'https://openalex.org/C62520636', 'https://openalex.org/C2775924081', 'https://openalex.org/C47446073', 'https://openalex.org/C158622935', 'https://openalex.org/C86803240', 'https://openalex.org/C119599485', 'https://openalex.org/C134306372', 'https://openalex.org/C133731056', 'https://openalex.org/C105795698', 'https://openalex.org/C127313418']"
